,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_number_of_click,total_score,externalquiz,forumng,glossary,homepage,oucontent,ouelluminate,ouwiki,page,resource,subpage,url,date_registration,date_unregistration
777,1,1,542054,1,6,2,0,0,0,90,0,1,2854.0,136.295,48.0,403.0,0.0,150.0,44.0,2.0,43.0,0.0,141.0,422.0,83.0,-64.0,0.0
778,1,1,542205,0,0,1,2,1,0,60,0,1,1508.0,156.995,31.0,41.0,1.0,79.0,44.0,14.0,16.0,0.0,48.0,150.0,22.0,-90.0,0.0
779,1,1,542293,1,6,1,6,1,0,60,0,1,3059.0,136.39,15.0,455.0,0.0,160.0,32.0,22.0,22.0,0.0,73.0,157.0,49.0,-42.0,0.0
780,1,1,542372,1,12,1,3,0,0,60,0,1,1392.0,72.33500000000001,7.0,176.0,0.0,77.0,36.0,10.0,17.0,2.0,40.0,58.0,28.0,-60.0,0.0
781,1,1,542394,1,3,1,3,0,0,60,0,0,305.0,19.67,4.0,7.0,0.0,19.0,15.0,1.0,4.0,1.0,12.0,40.0,27.0,-44.0,111.0
782,1,1,542476,0,7,3,7,0,0,60,0,0,613.0,21.26,17.0,12.0,0.0,36.0,20.0,0.0,2.0,2.0,37.0,79.0,40.0,-68.0,179.0
783,1,1,543060,0,7,2,6,0,0,90,0,1,4418.0,93.97500000000001,57.0,355.0,0.0,240.0,52.0,32.0,69.0,3.0,130.0,312.0,90.0,-82.0,0.0
784,1,1,543202,0,3,3,0,1,0,60,0,1,2607.0,156.29,23.0,289.0,3.0,162.0,18.0,13.0,37.0,0.0,111.0,379.0,60.0,-85.0,0.0
785,1,1,543231,1,6,1,7,1,0,60,0,0,237.0,0.0,3.0,11.0,0.0,14.0,4.0,0.0,0.0,0.0,14.0,43.0,19.0,-68.0,2.0
786,1,1,543340,1,6,2,3,0,0,60,0,1,3610.0,162.19,29.0,539.0,10.0,216.0,83.0,24.0,41.0,3.0,93.0,148.0,72.0,-86.0,0.0
787,1,1,543383,1,5,2,3,0,0,60,0,0,31.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,-78.0,9.0
788,1,1,543386,1,11,1,7,1,0,60,0,0,651.0,1.54,3.0,52.0,0.0,22.0,6.0,5.0,7.0,2.0,14.0,65.0,38.0,-89.0,26.0
789,1,1,543421,0,5,1,6,0,0,60,0,0,53.0,0.46,3.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,4.0,8.0,8.0,-48.0,27.0
790,1,1,543446,1,8,1,9,0,0,90,0,1,22.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,1.0,-74.0,0.0
791,1,1,543459,1,12,1,5,0,0,60,0,1,1008.0,145.25,7.0,44.0,0.0,86.0,61.0,2.0,17.0,2.0,51.0,67.0,35.0,-82.0,0.0
792,1,1,543482,0,7,1,3,0,0,60,0,0,574.0,4.11,8.0,23.0,0.0,19.0,13.0,2.0,1.0,2.0,29.0,124.0,26.0,-55.0,37.0
793,1,1,543510,0,6,2,0,0,0,75,0,1,574.0,131.0,7.0,29.0,0.0,42.0,29.0,5.0,13.0,0.0,23.0,53.0,13.0,-46.0,0.0
794,1,1,543573,1,9,1,3,0,0,60,0,1,1926.0,139.185,9.0,105.0,0.0,132.0,80.0,8.0,55.0,0.0,83.0,118.0,55.0,-22.0,0.0
795,1,1,543663,1,6,2,0,0,0,90,0,0,256.0,3.91,6.0,32.0,0.0,20.0,4.0,3.0,1.0,0.0,20.0,29.0,18.0,-55.0,40.0
796,1,1,543683,1,10,1,4,1,0,60,0,0,74.0,0.0,2.0,1.0,0.0,9.0,4.0,0.0,0.0,0.0,4.0,18.0,5.0,-16.0,90.0
797,1,1,543749,1,7,1,1,0,0,60,1,1,426.0,13.605,4.0,53.0,0.0,32.0,18.0,5.0,4.0,1.0,13.0,42.0,24.0,-34.0,0.0
798,1,1,543756,1,3,2,2,0,0,60,1,1,2817.0,147.965,27.0,345.0,0.0,213.0,31.0,10.0,51.0,0.0,81.0,158.0,44.0,-89.0,0.0
799,1,1,543845,1,10,2,1,1,0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.0,-67.0
800,1,1,543860,1,0,1,9,0,0,180,0,1,3390.0,100.87,70.0,318.0,1.0,226.0,47.0,12.0,28.0,1.0,110.0,340.0,83.0,-36.0,0.0
801,1,1,543919,1,0,1,2,0,0,120,0,1,558.0,118.22,17.0,6.0,0.0,46.0,28.0,0.0,3.0,2.0,53.0,59.0,15.0,-100.0,0.0
802,1,1,544053,1,8,2,8,0,0,60,0,1,1072.0,141.025,26.0,45.0,0.0,91.0,64.0,0.0,9.0,0.0,53.0,115.0,14.0,-55.0,0.0
803,1,1,544063,0,0,2,8,0,0,60,0,1,171.0,5.73,8.0,7.0,0.0,25.0,8.0,2.0,2.0,0.0,8.0,24.0,9.0,-76.0,0.0
804,1,1,544091,1,10,3,9,0,0,120,0,1,3054.0,141.5,8.0,413.0,1.0,157.0,44.0,10.0,28.0,1.0,64.0,205.0,65.0,-46.0,0.0
805,1,1,544226,1,10,2,3,1,0,60,0,1,711.0,32.635,18.0,95.0,0.0,46.0,18.0,0.0,8.0,0.0,33.0,50.0,23.0,-92.0,0.0
806,1,1,544284,1,8,1,1,0,0,60,0,1,1143.0,100.19,5.0,118.0,0.0,81.0,20.0,1.0,9.0,3.0,58.0,177.0,43.0,-77.0,0.0
807,1,1,544296,0,9,2,0,0,0,90,0,0,148.0,0.86,1.0,6.0,0.0,15.0,10.0,0.0,0.0,0.0,8.0,12.0,4.0,-34.0,86.0
808,1,1,544307,1,11,2,5,0,0,60,0,1,2311.0,137.62,13.0,296.0,1.0,176.0,63.0,10.0,27.0,1.0,78.0,204.0,116.0,-46.0,0.0
809,1,1,544352,0,11,2,6,0,0,60,0,0,70.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,-85.0,44.0
810,1,1,544356,1,2,1,0,0,0,90,0,0,195.0,0.0,1.0,7.0,0.0,6.0,2.0,0.0,0.0,1.0,5.0,9.0,9.0,-46.0,39.0
811,1,1,544367,1,9,2,5,0,0,60,0,1,18.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,-85.0,0.0
812,1,1,544467,1,3,1,6,1,0,60,0,1,1417.0,117.74499999999999,18.0,100.0,0.0,89.0,18.0,15.0,17.0,1.0,53.0,171.0,28.0,-87.0,0.0
813,1,1,544556,1,11,1,8,1,0,60,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.0,0.0
814,1,1,544603,1,5,2,0,0,0,60,0,1,1434.0,84.38,26.0,206.0,0.0,99.0,37.0,8.0,16.0,1.0,47.0,208.0,37.0,-74.0,0.0
815,1,1,544649,1,5,1,0,1,0,60,0,0,254.0,0.0,1.0,13.0,0.0,33.0,1.0,0.0,5.0,2.0,7.0,32.0,12.0,-95.0,51.0
816,1,1,544839,1,4,2,4,1,0,60,0,1,5173.0,176.41,32.0,218.0,4.0,239.0,87.0,31.0,74.0,1.0,195.0,688.0,270.0,-90.0,0.0
817,1,1,544907,1,6,1,6,0,0,60,0,1,1420.0,32.475,3.0,127.0,0.0,61.0,27.0,3.0,12.0,1.0,23.0,84.0,41.0,-85.0,0.0
818,1,1,544942,1,3,1,0,0,0,60,0,0,263.0,1.135,1.0,18.0,0.0,25.0,6.0,3.0,1.0,1.0,18.0,40.0,18.0,-79.0,44.0
819,1,1,544943,1,6,1,4,0,0,60,0,1,193.0,9.94,2.0,6.0,0.0,30.0,11.0,0.0,0.0,0.0,13.0,27.0,19.0,-58.0,0.0
820,1,1,545083,0,0,1,8,0,0,120,0,1,593.0,87.87,13.0,26.0,0.0,48.0,40.0,2.0,15.0,1.0,23.0,34.0,12.0,-42.0,0.0
821,1,1,545115,1,0,2,6,0,0,60,1,1,820.0,10.005,4.0,51.0,0.0,56.0,18.0,13.0,8.0,2.0,48.0,82.0,24.0,-23.0,0.0
822,1,1,545118,1,6,2,0,0,0,90,0,1,734.0,92.08,9.0,41.0,0.0,57.0,36.0,0.0,15.0,0.0,14.0,52.0,11.0,-86.0,0.0
823,1,1,545201,1,11,1,2,0,0,60,1,0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,-49.0,-11.0
824,1,1,545245,1,8,1,8,0,0,120,1,1,2046.0,82.715,10.0,70.0,0.0,133.0,36.0,3.0,19.0,0.0,69.0,261.0,67.0,-86.0,0.0
825,1,1,545387,1,3,2,3,0,0,60,0,1,1030.0,32.47,8.0,20.0,0.0,48.0,42.0,3.0,8.0,0.0,33.0,75.0,45.0,10.0,0.0
826,1,1,545704,1,12,1,7,0,0,60,1,1,589.0,99.38499999999999,15.0,53.0,0.0,50.0,19.0,18.0,0.0,0.0,29.0,50.0,24.0,-59.0,0.0
827,1,1,545770,1,3,1,4,0,0,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.0,74.0
828,1,1,545993,1,11,1,6,0,0,60,0,1,693.0,64.595,19.0,25.0,0.0,53.0,26.0,0.0,10.0,0.0,27.0,65.0,14.0,-36.0,0.0
829,1,1,546000,1,9,3,1,1,0,60,0,1,1082.0,13.835,5.0,58.0,0.0,65.0,56.0,5.0,18.0,0.0,57.0,101.0,45.0,-95.0,0.0
830,1,1,546054,1,8,2,8,1,0,60,0,1,703.0,142.02,19.0,64.0,0.0,59.0,22.0,0.0,14.0,0.0,71.0,99.0,28.0,-30.0,0.0
831,1,1,546074,0,10,2,3,0,0,60,0,1,2195.0,152.07,27.0,192.0,0.0,119.0,28.0,19.0,22.0,1.0,68.0,331.0,44.0,-15.0,0.0
832,1,1,546089,1,10,3,5,1,0,60,0,1,820.0,69.505,6.0,78.0,0.0,41.0,25.0,8.0,5.0,2.0,28.0,71.0,24.0,-44.0,0.0
833,1,1,546191,1,2,2,2,0,0,60,0,1,784.0,90.74,23.0,92.0,0.0,62.0,23.0,9.0,14.0,1.0,29.0,70.0,35.0,-64.0,0.0
834,1,1,546221,0,1,1,7,1,0,60,0,1,2444.0,142.095,66.0,124.0,1.0,144.0,53.0,56.0,22.0,0.0,57.0,322.0,68.0,-88.0,0.0
835,1,1,546293,1,10,3,4,1,0,60,1,0,123.0,6.21,3.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,4.0,16.0,2.0,-23.0,107.0
836,1,1,546339,0,10,2,3,0,0,60,1,0,322.0,6.284999999999999,2.0,46.0,0.0,34.0,5.0,0.0,0.0,3.0,8.0,18.0,15.0,-15.0,76.0
837,1,1,546403,1,6,1,6,0,0,60,0,0,75.0,5.64,1.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,3.0,5.0,2.0,-90.0,137.0
838,1,1,546654,1,1,2,8,0,0,60,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.0,-24.0
839,1,1,546675,0,2,2,7,0,0,60,0,1,1460.0,91.655,20.0,120.0,0.0,95.0,56.0,6.0,21.0,0.0,47.0,265.0,15.0,-3.0,0.0
840,1,1,546747,0,10,1,7,1,0,60,0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-73.0,-4.0
841,1,1,546804,1,11,2,4,0,0,60,0,1,428.0,87.36999999999999,8.0,25.0,0.0,39.0,17.0,0.0,9.0,0.0,23.0,71.0,12.0,-77.0,0.0
842,1,1,546826,0,9,1,5,1,0,60,0,1,1660.0,132.925,36.0,81.0,0.0,116.0,23.0,11.0,42.0,4.0,86.0,151.0,48.0,-66.0,0.0
843,1,1,546830,0,9,2,3,0,0,60,0,1,1304.0,91.375,47.0,33.0,2.0,93.0,64.0,1.0,13.0,0.0,37.0,204.0,49.0,-78.0,0.0
844,1,1,546861,0,7,1,0,0,0,60,0,0,58.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,14.0,12.0,-48.0,27.0
845,1,1,546862,0,7,2,2,0,0,60,1,1,4293.0,146.475,27.0,342.0,1.0,218.0,59.0,44.0,70.0,1.0,143.0,524.0,256.0,-64.0,0.0
846,1,1,546953,1,10,2,8,1,0,60,0,1,1853.0,118.89500000000001,19.0,89.0,1.0,79.0,21.0,5.0,20.0,2.0,147.0,345.0,78.0,-43.0,0.0
847,1,1,547252,0,8,1,6,0,0,60,0,0,572.0,0.0,1.0,40.0,0.0,24.0,4.0,4.0,6.0,4.0,21.0,47.0,37.0,-58.0,30.0
848,1,1,547349,1,5,1,0,0,0,60,0,1,1895.0,153.83499999999998,11.0,136.0,3.0,93.0,65.0,15.0,26.0,1.0,206.0,276.0,53.0,5.0,0.0
849,1,1,547445,0,8,1,4,0,0,60,0,1,1424.0,139.97,13.0,140.0,0.0,116.0,80.0,2.0,19.0,1.0,46.0,80.0,41.0,-58.0,0.0
850,1,1,547486,1,9,1,5,0,0,60,0,1,343.0,18.52,10.0,0.0,0.0,12.0,16.0,0.0,0.0,2.0,34.0,36.0,15.0,-46.0,0.0
851,1,1,547522,0,10,2,3,1,0,60,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.0,0.0
852,1,1,547629,0,1,1,9,1,0,60,0,0,1014.0,30.645,13.0,64.0,1.0,61.0,24.0,2.0,8.0,1.0,71.0,157.0,56.0,-87.0,198.0
853,1,1,547679,0,10,1,3,0,0,60,0,1,2481.0,34.74,31.0,240.0,0.0,89.0,52.0,18.0,17.0,2.0,75.0,199.0,69.0,-18.0,0.0
854,1,1,547784,0,8,1,5,0,0,60,1,0,1675.0,35.255,10.0,220.0,1.0,108.0,58.0,11.0,31.0,1.0,55.0,88.0,43.0,-16.0,207.0
855,1,1,547787,1,0,1,6,0,0,60,1,0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,-86.0,27.0
856,1,1,547897,0,10,1,4,0,0,90,0,0,93.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,1.0,10.0,10.0,-71.0,-5.0
857,1,1,547986,0,7,2,0,0,0,60,0,1,889.0,82.145,19.0,63.0,1.0,44.0,48.0,6.0,11.0,1.0,54.0,170.0,36.0,-58.0,0.0
858,1,1,548069,1,12,2,6,0,0,60,0,1,1875.0,160.555,25.0,151.0,1.0,92.0,35.0,35.0,31.0,4.0,70.0,205.0,67.0,-78.0,0.0
859,1,1,548132,1,6,1,6,0,0,60,0,0,433.0,1.1400000000000001,1.0,53.0,0.0,17.0,5.0,0.0,0.0,0.0,8.0,8.0,10.0,-73.0,40.0
860,1,1,548173,0,0,1,8,0,0,60,0,0,775.0,21.17,4.0,36.0,0.0,42.0,18.0,3.0,12.0,0.0,34.0,102.0,43.0,-74.0,129.0
861,1,1,548267,0,0,2,4,0,0,60,0,1,1201.0,114.34,22.0,78.0,0.0,88.0,22.0,5.0,13.0,1.0,50.0,199.0,83.0,-72.0,0.0
862,1,1,548271,0,10,2,5,0,0,60,0,1,674.0,91.3,31.0,38.0,1.0,70.0,18.0,1.0,24.0,0.0,25.0,113.0,15.0,-29.0,0.0
863,1,1,548371,1,6,2,2,0,0,60,0,1,27.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,-83.0,0.0
864,1,1,548420,0,7,2,3,0,0,60,0,0,129.0,0.0,0.0,10.0,0.0,7.0,2.0,3.0,0.0,0.0,5.0,13.0,6.0,-23.0,11.0
865,1,1,548473,1,2,1,0,1,0,60,0,1,1776.0,100.74000000000001,37.0,109.0,0.0,92.0,48.0,29.0,18.0,1.0,76.0,178.0,22.0,-36.0,0.0
866,1,1,548535,0,12,2,5,0,0,60,1,1,1091.0,130.9,25.0,66.0,0.0,95.0,51.0,13.0,20.0,1.0,41.0,129.0,28.0,-24.0,0.0
867,1,1,548602,1,8,2,6,0,0,60,0,1,604.0,166.365,8.0,49.0,0.0,66.0,32.0,1.0,14.0,0.0,30.0,31.0,4.0,-44.0,0.0
868,1,1,548650,0,12,1,5,0,0,60,0,0,188.0,4.025,2.0,3.0,0.0,18.0,14.0,0.0,1.0,2.0,9.0,31.0,14.0,-60.0,46.0
869,1,1,548677,1,2,2,7,0,0,60,0,1,2543.0,163.405,19.0,254.0,0.0,200.0,40.0,16.0,43.0,0.0,74.0,177.0,88.0,-59.0,0.0
870,1,1,548679,1,0,1,3,0,0,60,0,1,197.0,0.0,0.0,20.0,0.0,13.0,3.0,3.0,1.0,1.0,10.0,33.0,10.0,-28.0,0.0
871,1,1,548739,1,0,1,2,0,0,60,1,0,24.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,-60.0,51.0
872,1,1,548773,1,6,2,8,0,0,60,0,1,73.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,15.0,0.0,-1.0,0.0
873,1,1,548797,1,10,1,3,1,0,60,0,0,281.0,0.0,0.0,20.0,0.0,15.0,5.0,0.0,1.0,2.0,13.0,25.0,28.0,-65.0,30.0
874,1,1,548869,0,10,3,2,0,0,60,0,1,545.0,33.809999999999995,15.0,15.0,0.0,33.0,23.0,0.0,3.0,0.0,22.0,56.0,9.0,-79.0,0.0
875,1,1,548872,1,11,1,2,0,0,60,0,0,62.0,2.01,1.0,7.0,0.0,6.0,2.0,0.0,1.0,0.0,2.0,3.0,2.0,-25.0,75.0
876,1,1,548959,0,4,2,8,0,0,60,0,1,778.0,66.485,6.0,24.0,0.0,53.0,29.0,1.0,6.0,0.0,16.0,77.0,47.0,-55.0,0.0
877,1,1,548993,0,7,1,9,0,0,90,0,0,343.0,3.685,7.0,16.0,0.0,25.0,15.0,3.0,6.0,0.0,14.0,35.0,16.0,-79.0,77.0
878,1,1,548996,1,1,3,4,1,0,60,0,1,2383.0,145.17,27.0,97.0,6.0,117.0,47.0,13.0,39.0,1.0,176.0,389.0,65.0,-77.0,0.0
879,1,1,549038,1,4,1,8,0,0,60,0,1,2283.0,125.71,16.0,152.0,2.0,137.0,79.0,9.0,32.0,3.0,93.0,206.0,97.0,-36.0,0.0
880,1,1,549095,1,10,3,4,1,0,60,0,1,1833.0,95.815,22.0,173.0,0.0,97.0,34.0,12.0,20.0,0.0,45.0,109.0,41.0,-78.0,0.0
881,1,1,549125,1,11,2,3,0,0,120,0,1,816.0,122.86500000000001,15.0,10.0,0.0,70.0,52.0,2.0,10.0,1.0,35.0,111.0,19.0,-79.0,0.0
882,1,1,549135,0,8,2,5,0,0,60,1,1,801.0,103.895,9.0,22.0,0.0,56.0,42.0,1.0,10.0,1.0,42.0,149.0,15.0,-77.0,0.0
883,1,1,549156,1,6,1,0,0,0,60,0,0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,-78.0,-5.0
884,1,1,549213,0,9,2,4,0,0,60,0,0,1011.0,34.825,13.0,93.0,0.0,72.0,22.0,1.0,14.0,0.0,32.0,169.0,64.0,-65.0,136.0
885,1,1,549283,1,10,3,5,0,0,60,0,1,741.0,62.48,6.0,92.0,0.0,52.0,20.0,1.0,14.0,1.0,24.0,42.0,27.0,-79.0,0.0
886,1,1,549334,1,5,1,0,0,0,60,0,0,77.0,0.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,5.0,15.0,5.0,-25.0,57.0
887,1,1,549354,1,4,1,8,1,0,120,0,1,154.0,6.25,1.0,2.0,0.0,20.0,5.0,0.0,0.0,2.0,5.0,15.0,14.0,-46.0,0.0
888,1,1,549361,0,9,1,1,0,0,60,1,0,944.0,26.68,5.0,96.0,0.0,94.0,22.0,5.0,13.0,0.0,28.0,32.0,22.0,-65.0,173.0
889,1,1,549424,1,8,4,9,1,0,60,0,0,1331.0,71.19,24.0,128.0,0.0,103.0,56.0,1.0,45.0,0.0,41.0,108.0,19.0,-78.0,171.0
890,1,1,549498,1,10,1,4,1,0,60,0,1,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,-55.0,0.0
891,1,1,549545,1,12,1,3,0,0,60,0,1,1601.0,138.425,15.0,146.0,0.0,134.0,83.0,11.0,11.0,0.0,69.0,129.0,49.0,-58.0,0.0
892,1,1,549575,1,0,1,1,1,0,60,0,0,30.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,3.0,5.0,5.0,-50.0,16.0
893,1,1,549684,1,4,4,8,1,0,60,0,1,2084.0,169.675,41.0,122.0,0.0,161.0,31.0,32.0,19.0,1.0,126.0,323.0,151.0,-22.0,0.0
894,1,1,549690,0,6,2,0,0,0,60,0,1,732.0,113.09,9.0,55.0,0.0,44.0,23.0,2.0,2.0,0.0,53.0,74.0,16.0,-52.0,0.0
895,1,1,549698,0,11,2,7,0,0,60,0,1,1231.0,79.49,30.0,104.0,0.0,110.0,37.0,13.0,19.0,1.0,85.0,200.0,29.0,-24.0,0.0
896,1,1,549710,1,1,1,1,0,0,60,0,1,1541.0,106.385,8.0,132.0,0.0,96.0,30.0,25.0,11.0,1.0,82.0,164.0,47.0,-15.0,0.0
897,1,1,549731,1,10,1,7,0,0,60,0,1,1309.0,146.115,12.0,76.0,0.0,107.0,43.0,13.0,16.0,2.0,47.0,181.0,55.0,-53.0,0.0
898,1,1,549783,1,0,1,7,0,0,60,0,1,2214.0,171.09,50.0,173.0,0.0,175.0,75.0,31.0,62.0,0.0,104.0,198.0,55.0,-25.0,0.0
899,1,1,549795,0,11,2,1,0,0,60,0,1,1841.0,85.795,48.0,86.0,0.0,118.0,75.0,2.0,13.0,3.0,113.0,254.0,74.0,-48.0,0.0
900,1,1,549872,1,6,1,0,1,0,60,0,1,1341.0,106.985,35.0,149.0,0.0,79.0,20.0,0.0,15.0,2.0,37.0,94.0,29.0,-55.0,0.0
901,1,1,549897,0,9,1,1,0,0,60,0,1,541.0,18.4,14.0,4.0,0.0,23.0,20.0,0.0,0.0,1.0,84.0,98.0,76.0,-58.0,0.0
902,1,1,549913,0,1,2,4,0,0,60,1,0,1515.0,53.32,30.0,152.0,0.0,148.0,33.0,3.0,18.0,1.0,22.0,121.0,10.0,-50.0,226.0
903,1,1,549928,1,11,2,5,0,0,60,0,0,339.0,5.08,8.0,22.0,0.0,33.0,4.0,2.0,3.0,1.0,16.0,40.0,21.0,-67.0,223.0
904,1,1,550064,1,1,2,5,0,0,60,0,1,1415.0,138.255,20.0,124.0,0.0,95.0,65.0,11.0,31.0,0.0,46.0,115.0,43.0,-46.0,0.0
905,1,1,550092,1,0,2,1,1,0,60,0,1,1327.0,95.05499999999999,24.0,45.0,0.0,99.0,62.0,16.0,13.0,1.0,42.0,90.0,23.0,-65.0,0.0
906,1,1,550142,0,12,2,4,0,0,60,0,0,607.0,32.35,16.0,39.0,0.0,53.0,26.0,8.0,4.0,2.0,20.0,94.0,33.0,-58.0,212.0
907,1,1,550183,1,5,2,1,0,0,60,0,0,142.0,4.04,1.0,2.0,0.0,8.0,4.0,1.0,1.0,0.0,7.0,15.0,19.0,-67.0,54.0
908,1,1,550205,1,9,3,0,1,0,60,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.0,-47.0
909,1,1,550348,0,4,3,9,0,0,60,0,1,330.0,5.435,7.0,4.0,0.0,25.0,11.0,0.0,0.0,1.0,27.0,71.0,19.0,-55.0,0.0
910,1,1,550371,1,12,1,7,0,0,60,1,1,283.0,4.805,2.0,11.0,0.0,14.0,4.0,2.0,0.0,2.0,13.0,37.0,17.0,-55.0,0.0
911,1,1,550521,1,11,1,4,0,0,60,0,0,28.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,-23.0,57.0
912,1,1,550545,0,10,2,6,0,0,60,0,1,4519.0,120.81,24.0,440.0,1.0,184.0,50.0,43.0,40.0,2.0,132.0,375.0,181.0,-42.0,0.0
913,1,1,550604,0,10,3,2,1,0,60,0,1,2683.0,139.365,12.0,247.0,1.0,158.0,48.0,9.0,35.0,0.0,144.0,304.0,105.0,-16.0,0.0
914,1,1,550657,0,7,1,8,0,0,60,0,0,199.0,0.0,3.0,1.0,0.0,18.0,9.0,0.0,0.0,0.0,13.0,25.0,23.0,-52.0,24.0
915,1,1,550711,1,9,2,0,1,0,60,0,1,461.0,14.22,6.0,12.0,0.0,29.0,19.0,0.0,6.0,1.0,22.0,82.0,33.0,-21.0,0.0
916,1,1,550725,1,11,2,1,0,0,60,0,1,1175.0,164.73,11.0,126.0,0.0,112.0,9.0,0.0,28.0,1.0,34.0,178.0,35.0,-67.0,0.0
917,1,1,550762,1,3,1,3,0,0,60,0,1,1601.0,161.245,10.0,128.0,0.0,92.0,42.0,8.0,16.0,1.0,60.0,217.0,76.0,-22.0,0.0
918,1,1,550865,1,3,3,2,0,0,60,0,1,1534.0,177.73000000000002,11.0,176.0,0.0,156.0,34.0,2.0,26.0,1.0,59.0,164.0,31.0,-29.0,0.0
919,1,1,550893,1,5,2,0,0,0,60,0,1,596.0,25.814999999999998,5.0,18.0,0.0,35.0,29.0,1.0,6.0,1.0,29.0,68.0,17.0,-25.0,0.0
920,1,1,550974,1,9,1,1,0,0,60,1,1,116.0,3.8899999999999997,2.0,8.0,0.0,13.0,7.0,0.0,0.0,0.0,4.0,21.0,4.0,-67.0,0.0
921,1,1,551169,1,7,3,8,1,0,60,0,1,2394.0,92.865,38.0,220.0,1.0,137.0,39.0,30.0,42.0,2.0,72.0,150.0,104.0,-58.0,0.0
922,1,1,551183,1,5,2,0,0,0,60,0,1,872.0,121.24,8.0,125.0,0.0,93.0,20.0,6.0,24.0,1.0,29.0,101.0,24.0,-60.0,0.0
923,1,1,551334,0,12,2,6,0,0,60,0,1,2803.0,85.85,49.0,296.0,3.0,199.0,35.0,18.0,33.0,1.0,93.0,210.0,79.0,-48.0,0.0
924,1,1,551375,0,2,1,0,1,0,60,0,1,3597.0,112.445,62.0,249.0,4.0,145.0,16.0,32.0,29.0,3.0,131.0,571.0,86.0,-34.0,0.0
925,1,1,551478,1,11,2,5,2,0,90,0,1,774.0,106.98,9.0,66.0,0.0,72.0,14.0,1.0,14.0,0.0,40.0,147.0,8.0,-60.0,0.0
926,1,1,551550,1,9,2,0,0,0,120,0,1,3014.0,183.825,56.0,177.0,3.0,164.0,67.0,19.0,47.0,3.0,141.0,393.0,79.0,-24.0,0.0
927,1,1,551573,1,2,2,2,0,0,60,0,1,1920.0,97.94999999999999,32.0,205.0,0.0,145.0,47.0,10.0,56.0,0.0,77.0,224.0,76.0,-22.0,0.0
928,1,1,551666,1,7,1,3,0,0,60,0,0,629.0,15.96,10.0,10.0,0.0,40.0,35.0,1.0,6.0,3.0,39.0,70.0,60.0,-49.0,88.0
929,1,1,551979,1,10,1,0,0,0,60,0,1,40.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,3.0,12.0,5.0,-28.0,0.0
930,1,1,552030,0,11,1,8,0,0,60,0,0,40.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,8.0,6.0,-36.0,57.0
931,1,1,552114,0,11,1,5,0,0,60,0,1,751.0,14.094999999999999,12.0,73.0,0.0,44.0,17.0,2.0,5.0,1.0,18.0,51.0,21.0,-23.0,0.0
