code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,total_number_of_click,total_score,externalquiz,forumng,glossary,homepage,oucontent,ouelluminate,ouwiki,page,resource,subpage,url,date_registration,date_unregistration,final_result
1,1,2298696,1,6,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122,-21,0
1,1,2318590,0,0,3,6,0,0,60,0,1036,29.275,25,52,0,77,41,10,14,2,41,129,71,-25,151,0
1,1,2321898,1,0,1,7,0,0,60,0,67,0,1,0,0,6,2,0,0,2,7,5,7,-72,0,1
1,1,2330534,0,12,1,9,1,0,60,0,1478,59.805,21,121,0,82,45,2,19,1,70,188,31,-30,0,1
1,1,2332060,1,0,1,5,0,0,60,1,1545,95.115,26,33,5,109,63,11,11,1,64,202,106,-53,0,1
1,1,2338290,1,0,2,8,0,2,120,0,394,9.305,4,22,4,23,7,0,3,1,15,48,12,-128,191,0
1,1,2348111,0,8,2,9,1,0,60,0,3353,137.635,22,257,24,160,44,18,27,0,45,218,60,-51,0,1
1,1,2350300,0,8,2,8,0,1,120,1,177,9.815,3,20,0,27,25,3,0,2,9,26,6,-58,0,1
1,1,2353766,0,6,3,2,1,0,60,0,86,1,1,3,0,3,1,0,0,1,5,16,7,-11,74,0
1,1,2358423,0,12,2,1,0,1,120,1,2184,111.01,24,189,2,115,37,9,25,2,90,321,48,-88,0,1
1,1,2374051,0,7,2,3,0,3,120,0,924,33.83,20,120,0,57,25,5,14,0,25,84,11,-55,0,1
1,1,2374404,1,2,4,0,1,0,60,0,2257,108.685,36,242,0,155,21,3,11,0,57,258,135,-14,0,1
1,1,2375123,1,6,3,7,0,0,60,0,315,37.95,6,26,0,28,14,1,8,0,14,43,4,-21,177,0
1,1,2375627,1,4,2,3,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,149,0
1,1,2377623,0,1,3,3,1,0,80,0,3718,134.155,29,172,1,145,80,33,52,0,123,551,70,-184,0,1
1,1,2381845,0,6,1,3,0,1,160,0,1855,71.62,26,245,2,103,25,23,17,1,62,220,32,-28,0,1
1,1,2388623,0,8,2,9,0,0,60,1,952,136.05,8,125,0,89,15,0,14,1,39,108,44,-51,0,1
1,1,2400764,0,10,3,8,0,0,60,0,694,49.655,11,103,0,72,22,9,4,0,26,69,16,-21,0,1
1,1,2406709,1,10,3,3,0,0,60,0,3787,155.085,42,490,1,170,43,30,30,3,94,355,137,-24,0,1
1,1,2418045,1,11,2,4,1,1,120,0,895,111.135,20,36,0,45,17,0,14,0,104,166,37,-126,0,1
1,1,2418580,1,6,1,7,0,0,60,0,1312,151.86,32,83,0,81,32,3,19,1,39,270,26,-25,0,1
1,1,2421609,1,0,1,6,0,1,60,0,472,14.92,4,32,0,39,6,4,14,0,43,64,35,-60,0,1
1,1,2435965,1,6,2,3,1,2,120,1,240,5.2,1,33,0,18,4,0,3,0,6,18,7,-55,222,0
1,1,2444632,1,6,3,8,1,0,60,0,1370,129.77,13,192,1,137,34,0,32,0,55,150,54,-29,0,1
1,1,2451672,1,8,3,4,1,0,60,0,719,35.22,16,72,0,48,13,1,12,0,18,53,18,-24,0,1
1,1,2454933,0,6,3,6,1,2,150,0,955,23.63,24,132,0,84,14,2,6,0,26,156,17,-44,0,1
1,1,2456387,1,0,2,7,1,2,130,0,800,8.52,14,82,0,50,17,0,22,0,37,117,9,-67,158,0
1,1,2456612,1,3,3,4,1,1,60,0,1494,146.255,21,191,0,78,19,47,36,1,54,94,70,-58,0,1
1,1,2459878,1,1,2,1,1,0,60,0,1452,158.7,23,106,0,103,50,9,34,0,97,229,58,-25,0,1
1,1,2460752,0,7,2,1,0,0,60,0,2234,127.54,27,172,2,148,25,40,42,2,82,265,122,-79,0,1
1,1,2465876,0,4,2,2,0,0,60,0,1349,127.055,24,50,0,69,48,3,19,0,71,183,26,-21,0,1
1,1,2476998,0,9,1,3,0,0,60,0,1565,115.01,19,106,0,102,49,6,16,0,69,156,105,-22,0,1
1,1,2479086,0,10,1,2,0,0,60,0,1253,20.185,12,138,1,69,18,11,11,2,35,130,54,-23,157,0
1,1,2480562,0,5,1,0,1,1,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-218,-149,0
1,1,2498388,0,5,1,0,0,0,60,1,367,138.425,7,28,0,52,22,0,6,2,37,48,11,-25,0,1
1,1,2499307,1,0,2,6,0,0,60,0,1214,66.77,9,150,0,80,30,8,21,3,58,145,39,-72,0,1
1,1,2501479,1,10,3,4,1,0,60,0,855,55.275,7,45,0,40,20,3,5,4,48,91,46,-24,0,1
1,1,2501768,0,1,1,1,1,1,120,0,2234,114.075,42,117,3,130,35,4,34,1,105,355,42,-67,0,1
1,1,2502504,0,12,2,8,0,0,60,0,796,116.835,16,54,0,78,30,7,7,1,49,67,13,-44,0,1
1,1,2502707,1,3,2,4,0,0,90,0,790,26.43,5,138,0,62,23,4,14,0,16,38,22,-42,160,0
1,1,2505501,1,1,3,6,1,0,180,0,143,103.85,9,3,0,33,9,0,0,0,5,25,2,-25,0,1
1,1,2508785,0,8,1,8,0,3,130,0,723,90.56,9,49,0,45,25,11,16,0,31,45,7,-51,0,1
1,1,2513245,1,6,1,2,0,0,120,0,1088,94.91,28,85,0,87,66,0,7,0,49,119,19,-153,0,1
1,1,2517826,0,3,3,5,1,0,120,0,59,0,0,0,0,5,1,0,0,1,1,12,11,-46,7,0
1,1,2518617,1,0,1,4,0,0,60,0,413,28.215,8,4,0,24,22,2,6,0,22,42,7,-49,0,1
1,1,2523146,1,1,2,8,0,0,60,0,577,34.475,10,47,0,46,23,5,11,1,28,53,18,-22,122,0
1,1,2526483,1,10,1,2,1,0,60,1,222,0,0,16,0,10,1,3,0,0,14,27,10,-14,0,1
1,1,2531298,0,6,2,0,1,0,120,0,295,17.465,12,5,0,6,24,1,4,0,13,26,7,-25,0,1
1,1,2532322,1,8,2,9,1,0,90,1,439,141.52,10,11,0,47,25,0,8,0,25,94,17,-25,0,1
1,1,2535493,1,5,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-211,-9,0
1,1,2536214,0,11,1,5,0,1,120,1,386,7.14,1,14,0,34,12,1,11,2,26,41,38,-127,0,1
1,1,2537695,1,9,3,2,0,0,60,0,954,143.075,10,118,0,116,13,0,10,1,54,111,17,-30,0,1
1,1,2540922,1,6,2,2,0,3,120,0,1300,127.015,13,56,1,85,58,9,26,0,102,251,33,-22,0,1
1,1,2543267,1,8,1,4,1,0,60,0,1917,10.31,13,23,4,36,17,3,16,1,66,166,60,-45,0,1
1,1,2543600,1,6,1,4,1,1,120,1,1745,131.07,49,154,0,155,28,4,28,6,47,189,98,-128,0,1
1,1,2545113,1,6,2,7,1,1,60,0,1128,32.125,17,118,0,81,34,0,12,1,47,180,53,-25,110,0
1,1,2546792,1,6,1,2,0,0,60,0,82,0,0,4,0,9,5,0,0,0,5,15,13,-30,18,0
1,1,2547321,0,9,1,2,0,0,60,0,939,120.35,14,65,0,66,44,0,8,0,42,115,17,-115,0,1
1,1,2547402,1,12,1,5,0,2,180,1,912,128.05,10,74,1,69,27,3,23,0,34,114,33,-24,0,1
1,1,2549875,1,2,4,0,0,1,120,0,652,143.345,19,31,0,60,26,0,16,0,36,144,12,-170,0,1
1,1,2549939,0,10,3,9,1,0,60,0,1726,151.985,9,64,2,92,20,3,26,1,71,259,56,-71,0,1
1,1,2554973,1,8,1,4,1,0,60,0,965,17.315,6,99,0,60,16,2,10,1,31,52,25,-24,163,0
1,1,2571497,0,0,1,4,0,0,120,0,1162,143.36,12,105,2,81,23,8,22,2,46,112,40,-102,0,1
1,1,2581822,1,7,3,3,0,0,120,0,941,30.385,19,29,0,83,30,3,9,0,38,73,24,-22,207,0
1,1,2585285,0,6,2,6,1,0,60,0,2766,114.375,17,257,1,123,15,35,26,3,83,300,111,-24,0,1
1,1,2586026,1,11,1,5,1,1,60,0,10,0.4,1,0,0,2,1,0,0,0,0,1,0,-55,0,1
1,1,2594888,0,0,2,7,0,1,200,1,540,147.465,10,21,0,48,18,1,14,0,40,87,25,-92,0,1
1,1,2602486,0,7,2,8,0,0,60,0,3135,123.245,46,318,0,160,56,22,41,1,91,281,88,-25,0,1
1,1,2604660,0,7,1,2,0,1,120,0,404,9.66,5,31,0,26,17,4,0,0,22,35,22,-71,145,0
1,1,2604698,0,1,2,9,0,4,300,1,70,1.46,1,0,0,8,5,0,0,0,1,6,5,-28,65,0
1,1,2607945,0,1,2,7,0,0,120,0,168,0.94,1,0,0,15,6,1,0,1,4,27,12,-34,48,0
1,1,2611779,1,9,2,5,0,0,60,0,2033,73.64,26,142,0,139,53,0,72,0,56,135,79,-152,0,1
1,1,2614272,0,4,3,7,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,-16,0
1,1,2615892,1,8,2,4,1,0,110,0,4171,142.815,30,471,1,246,15,3,45,1,139,308,322,-34,0,1
1,1,2621590,1,0,2,0,0,0,60,0,221,15.085,2,17,0,16,8,0,9,0,12,25,15,-116,0,1
1,1,2624569,0,8,3,8,1,1,60,0,277,23.285,6,0,0,30,14,0,0,0,23,41,6,-21,211,0
1,1,2624720,0,11,1,5,0,0,60,1,3704,42.745,45,177,5,116,84,10,46,4,129,362,199,-120,0,1
1,1,2626179,1,1,1,1,0,0,60,0,578,106.81,10,28,0,59,18,6,5,2,14,40,12,-136,0,1
1,1,2628025,1,0,1,8,0,0,60,0,223,8.285,4,0,0,16,12,0,0,1,6,15,9,-79,0,1
1,1,2629511,0,4,1,4,1,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,-25,0
1,1,2632491,1,4,2,5,0,0,60,0,310,13.74,3,22,0,18,13,2,6,0,22,35,5,-51,0,1
1,1,2633235,0,5,2,0,0,0,60,0,2330,151.08,39,210,6,152,47,12,34,2,91,449,67,-192,0,1
1,1,2636225,1,7,2,7,0,0,60,0,1950,150.255,29,278,0,151,72,15,32,1,45,97,57,-44,0,1
1,1,2636885,0,3,2,1,1,1,120,0,705,15.71,36,31,0,61,37,7,16,1,29,71,24,-23,136,0
1,1,2639451,0,0,2,8,0,2,180,1,1526,187.105,20,96,35,102,25,6,18,1,58,210,65,-176,0,1
1,1,2640063,1,7,1,7,0,0,120,0,166,4.095,4,0,0,22,11,0,0,0,4,41,2,-9,0,1
1,1,2640992,1,7,2,8,1,1,150,0,1450,41.615,11,42,11,122,27,4,7,1,52,243,71,-21,0,1
1,1,2642830,0,10,2,6,0,0,120,0,561,94.975,20,27,0,47,22,6,15,0,27,74,15,-24,0,1
1,1,2643034,0,8,1,5,0,1,60,0,341,0,6,32,0,17,3,1,6,2,12,67,13,-95,30,0
1,1,2643777,1,8,1,1,0,5,60,0,367,33.105,10,6,0,37,44,0,0,0,18,46,1,-92,0,1
1,1,2647226,0,11,3,9,0,0,60,0,1271,112.835,15,56,1,87,24,21,15,1,71,152,61,-283,0,1
1,1,2648271,1,10,2,8,0,0,60,0,4,0,0,0,0,1,0,0,0,0,0,0,1,-101,-9,0
1,1,2652066,1,1,1,0,1,1,60,0,3,0,0,0,0,0,1,0,0,0,0,0,0,-43,57,0
1,1,2655683,1,7,0,3,0,0,60,0,1841,79.195,20,264,2,112,48,3,16,1,78,169,45,-85,0,1
1,1,2656282,0,10,2,3,1,0,90,0,405,9.19,4,31,0,21,18,2,5,0,27,42,11,-4,80,0
1,1,2659756,1,0,2,4,0,0,60,0,881,4.975,3,73,0,34,13,1,11,0,18,56,33,-94,0,1
1,1,2661870,1,0,2,6,0,0,180,0,378,80.58,15,23,0,39,13,2,4,0,20,106,9,-51,0,1
1,1,2665767,1,11,2,3,1,2,120,0,640,1.74,4,41,1,20,2,2,9,4,41,101,33,-52,21,0
1,1,2666577,0,11,1,3,0,1,60,1,588,116.085,7,61,0,40,30,3,18,0,27,74,4,-168,0,1
1,1,2667605,1,1,3,5,0,2,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,-45,0
1,1,2669206,1,11,2,0,0,2,90,0,854,85.56,10,9,0,51,39,2,6,0,30,62,8,-28,0,1
1,1,2672686,1,9,3,3,0,0,60,0,5809,171.725,68,425,3,175,26,7,185,2,140,522,258,-22,0,1
1,1,2677955,0,8,2,8,0,0,70,0,1272,129.085,9,145,0,95,32,3,23,2,50,72,28,-109,0,1
1,1,2678338,0,0,0,7,0,1,120,0,1652,29.045,17,141,0,112,40,22,29,1,48,127,56,-28,0,1
1,1,2683836,1,0,1,4,1,0,60,0,781,148.495,10,59,2,49,17,0,21,0,40,116,22,-99,0,1
1,1,2685825,1,9,1,7,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,1
1,1,2686609,1,11,2,3,0,1,180,1,282,0.4,2,13,0,17,7,1,1,3,9,35,15,-172,30,0
1,1,2689536,1,10,3,4,1,0,120,1,767,106.21,6,43,1,60,24,7,9,0,52,111,26,-88,0,1
1,1,2691780,0,0,2,9,0,0,120,0,308,27.03,16,23,0,37,18,1,0,0,17,37,7,-137,108,0
1,1,2692101,1,4,1,4,0,0,90,0,318,18.19,2,7,0,11,6,0,5,0,37,47,36,-50,153,0
1,1,2693243,0,3,1,5,1,0,60,0,2643,170.58,49,310,1,163,31,9,24,1,101,360,200,-204,0,1
1,1,2694933,0,1,2,1,0,0,60,1,935,149.97,29,87,0,76,19,16,14,1,45,81,30,-34,0,1
1,1,2697773,0,0,2,6,0,0,60,0,148,0,0,14,0,7,1,0,3,2,6,35,18,-5,0,1
1,1,2707979,0,1,1,6,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2710343,1,6,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
